tconst,primaryTitle,titleType,genres,averageRating,numVotes,country,rt_rating,mc_rating
tt1428538,Hansel & Gretel: Witch Hunters,movie,"Action,Fantasy,Horror",6.1,201023.0,"Germany, USA",17,23
tt0246460,Die Another Day,movie,"Action,Adventure,Thriller",6.1,213354.0,"UK, USA",56,56
tt7713068,Birds of Prey,movie,"Action,Adventure,Comedy",6.1,213593.0,USA,79,60
tt1234721,RoboCop,movie,"Action,Crime,Sci-Fi",6.1,222176.0,USA,48,52
tt2126355,San Andreas,movie,"Action,Adventure,Thriller",6.1,225764.0,USA,48,43
tt0338526,Van Helsing,movie,"Action,Adventure,Fantasy",6.1,255909.0,"USA, Czech Republic, Romania",,35
tt1735898,Snow White and the Huntsman,movie,"Action,Adventure,Drama",6.1,281733.0,"USA, UK",49,57
tt0413267,Shrek the Third,movie,"Adventure,Animation,Comedy",6.1,293046.0,USA,41,58
tt0489099,Jumper,movie,"Action,Adventure,Sci-Fi",6.1,297172.0,"USA, Canada",15,35
tt0120755,Mission: Impossible II,movie,"Action,Adventure,Thriller",6.1,327137.0,"USA, Germany",,59
tt0974015,Justice League,movie,"Action,Adventure,Fantasy",6.1,428200.0,"USA, Canada, UK",39,45
tt0367882,Indiana Jones and the Kingdom of the Crystal Skull,movie,"Action,Adventure",6.1,439990.0,USA,78,65
tt0099611,Frankenhooker,movie,"Comedy,Horror,Sci-Fi",6.2,10040.0,USA,57,
tt0094933,D.O.A.,movie,"Mystery,Thriller",6.2,10043.0,USA,60,
tt0059903,What's New Pussycat,movie,Comedy,6.2,10049.0,"France, USA",28,
tt5208216,Wonderstruck,movie,"Adventure,Drama,Mystery",6.2,10049.0,USA,68,71
tt0075809,The Car,movie,"Action,Horror,Mystery",6.2,10074.0,USA,28,21
tt2933544,5 Flights Up,movie,"Comedy,Drama",6.2,10181.0,USA,46,55
tt2315582,Una,movie,Drama,6.2,10330.0,"UK, Canada, USA",76,62
tt0119227,Snow White: A Tale of Terror,movie,"Adventure,Fantasy,Horror",6.2,10490.0,"USA, Czech Republic",55,
tt0065466,Beyond the Valley of the Dolls,movie,"Comedy,Drama,Music",6.2,10823.0,USA,76,60
tt6523720,The Quake,movie,"Action,Drama,Thriller",6.2,11027.0,Norway,85,70
tt2495118,Ip Man: The Final Fight,movie,"Action,Biography,Drama",6.2,11049.0,Hong Kong,67,55
tt1179258,Chéri,movie,"Comedy,Drama,Romance",6.2,11056.0,"UK, France, Germany",50,63
tt1188113,Peacock,movie,"Drama,Thriller",6.2,11215.0,USA,,
tt0466856,ATL,movie,"Comedy,Crime,Drama",6.2,11277.0,USA,62,63
tt0111323,Surviving the Game,movie,"Action,Adventure,Crime",6.2,11298.0,USA,32,41
tt8333746,Pinocchio,movie,"Drama,Family,Fantasy",6.2,11329.0,"Italy, France, UK",83,65
tt1657299,The Decoy Bride,movie,"Comedy,Drama,Romance",6.2,11356.0,UK,23,42
tt0102517,Necessary Roughness,movie,"Comedy,Sport",6.2,11412.0,USA,33,45
tt0098471,Three Fugitives,movie,"Action,Comedy",6.2,11422.0,USA,14,40
tt1161418,Gentlemen Broncos,movie,"Adventure,Comedy,Sci-Fi",6.2,11436.0,USA,20,28
tt0117364,The Portrait of a Lady,movie,"Drama,Romance",6.2,11453.0,"UK, USA",46,60
tt6367558,Double Lover,movie,"Drama,Romance,Thriller",6.2,11486.0,"France, Belgium",70,70
tt0095652,Monkey Shines,movie,"Drama,Horror,Sci-Fi",6.2,11541.0,USA,56,71
tt0120882,The Visitors II: The Corridors of Time,movie,"Comedy,Fantasy",6.2,11622.0,France,,
tt0443496,Edmond,movie,"Drama,Thriller",6.2,11720.0,USA,47,61
tt0092546,Amazon Women on the Moon,movie,"Comedy,Sci-Fi",6.2,11721.0,USA,65,42
tt10276470,Work It,movie,"Comedy,Music",6.2,11785.0,USA,85,58
tt6378710,Villains,movie,"Comedy,Drama,Horror",6.2,11858.0,USA,85,63
tt0267129,Yamakasi,movie,"Action,Crime,Drama",6.2,11937.0,France,,
tt0075925,The Deep,movie,"Adventure,Mystery,Thriller",6.2,11994.0,"UK, USA",45,41
tt2458106,Ninja: Shadow of a Tear,movie,"Action,Thriller",6.2,12043.0,"Thailand, USA",100,
tt0213203,Rugrats in Paris,movie,"Adventure,Animation,Comedy",6.2,12073.0,"Germany, USA",76,62
tt0368222,Romance & Cigarettes,movie,"Comedy,Musical,Romance",6.2,12075.0,USA,52,55
tt5225338,The Eyes of My Mother,movie,"Drama,Horror,Thriller",6.2,12175.0,USA,78,63
tt0096426,Waxwork,movie,"Comedy,Horror",6.2,12237.0,"USA, UK, West Germany",60,41
tt0407621,Calvaire,movie,Horror,6.2,12238.0,"Belgium, France, Luxembourg",46,52
tt1770734,Shadow Dancer,movie,"Drama,Thriller",6.2,12362.0,"UK, Ireland",84,71
tt0119594,Twilight,movie,"Crime,Drama,Mystery",6.2,12560.0,USA,60,
tt3100274,Manhattan Night,movie,"Crime,Drama,Mystery",6.2,12587.0,USA,35,44
tt0105466,Stay Tuned,movie,"Adventure,Comedy,Fantasy",6.2,12641.0,USA,47,41
tt0109305,Blue Chips,movie,"Drama,Sport",6.2,13193.0,USA,37,54
tt2090465,Black Butterfly,movie,Thriller,6.2,13347.0,"Spain, USA, Italy",40,43
tt0481797,Youth Without Youth,movie,"Drama,Fantasy,Mystery",6.2,13366.0,"USA, Romania, France, Italy, Germany",33,43
tt0097289,Erik the Viking,movie,"Adventure,Comedy,Fantasy",6.2,13476.0,"UK, Sweden",47,
tt8510488,Holiday in the Wild,movie,"Comedy,Drama,Romance",6.2,13500.0,USA,38,
tt0100828,The Two Jakes,movie,"Crime,Drama,Mystery",6.2,13544.0,USA,65,56
tt6866224,The Hummingbird Project,movie,"Drama,Thriller",6.2,13575.0,"Canada, Belgium",58,58
tt2315596,Galveston,movie,"Action,Crime,Drama",6.2,13656.0,USA,72,57
tt0106941,For Love or Money,movie,"Comedy,Drama,Romance",6.2,13834.0,USA,37,42
tt0105459,Split Second,movie,"Action,Crime,Horror",6.2,13873.0,UK,,26
tt0082966,The House by the Cemetery,movie,Horror,6.2,13873.0,Italy,45,
tt0452643,Love and Other Disasters,movie,"Comedy,Drama,Romance",6.2,14095.0,"France, UK",20,
tt0118055,Up Close & Personal,movie,"Drama,Romance",6.2,14176.0,USA,31,
tt1570989,Tiny Furniture,movie,"Comedy,Drama,Romance",6.2,14202.0,USA,80,72
tt0076221,Jabberwocky,movie,"Adventure,Comedy,Fantasy",6.2,14239.0,UK,48,61
tt0092272,Youngblood,movie,"Drama,Romance,Sport",6.2,14341.0,USA,44,51
tt3908142,The Love Witch,movie,"Comedy,Horror,Romance",6.2,14998.0,USA,95,82
tt0206917,The Man Who Cried,movie,"Drama,Music,Romance",6.2,15053.0,"UK, France",35,40
tt0906665,Sukiyaki Western Django,movie,"Action,Western",6.2,15097.0,Japan,56,55
tt0093624,Night of the Demons,movie,"Comedy,Fantasy,Horror",6.2,15408.0,USA,36,
tt1833844,Berberian Sound Studio,movie,"Drama,Horror,Thriller",6.2,15454.0,"UK, Germany, Australia",85,80
tt1700844,The Deep Blue Sea,movie,"Drama,Romance",6.2,15483.0,"UK, Australia",80,82
tt0090583,About Last Night,movie,"Comedy,Drama,Romance",6.2,15514.0,USA,61,70
tt0173716,Cecil B. Demented,movie,"Comedy,Crime,Thriller",6.2,15532.0,"USA, France",52,57
tt6017756,Radioactive,movie,"Biography,Drama,Romance",6.2,15681.0,"UK, Hungary, China, France, USA",63,56
tt0392878,The Onion Movie,movie,Comedy,6.2,15769.0,USA,,
tt1018818,Assassination of a High School President,movie,"Comedy,Crime,Mystery",6.2,15798.0,USA,50,
tt0116260,Eye for an Eye,movie,"Crime,Drama,Thriller",6.2,15810.0,USA,,
tt0090655,April Fool's Day,movie,"Horror,Mystery",6.2,15910.0,"USA, Canada",,49
tt7711170,Alone,movie,"Drama,Horror,Mystery",6.2,16035.0,USA,25,70
tt2331047,Rememory,movie,"Drama,Mystery,Sci-Fi",6.2,16206.0,"UK, USA, Canada",25,48
tt4805316,A Dark Song,movie,"Drama,Fantasy,Horror",6.2,16294.0,"Ireland, UK",90,71
tt2535470,Wyrmwood: Road of the Dead,movie,"Action,Comedy,Horror",6.2,16307.0,Australia,82,54
tt0414951,The Quiet,movie,"Crime,Drama,Thriller",6.2,16313.0,USA,22,29
tt0098622,Warlock,movie,"Action,Fantasy,Horror",6.2,16435.0,USA,53,44
tt1680045,360,movie,"Drama,Thriller",6.2,16641.0,"UK, Austria, France, Canada, Brazil, USA",20,43
tt3471098,Maggie's Plan,movie,"Comedy,Drama,Romance",6.2,16759.0,USA,86,76
tt0109951,Guarding Tess,movie,"Comedy,Drama",6.2,16854.0,USA,56,46
tt0095593,Married to the Mob,movie,"Comedy,Crime,Romance",6.2,17123.0,USA,90,71
tt1194417,Casino Jack,movie,"Biography,Comedy,Crime",6.2,17132.0,Canada,39,51
tt0102789,Ricochet,movie,"Action,Crime,Drama",6.2,17292.0,USA,74,49
tt0097457,Great Balls of Fire!,movie,"Biography,Drama,Music",6.2,17309.0,USA,60,49
tt0819714,The Edge of Love,movie,"Biography,Drama,Romance",6.2,17328.0,UK,37,39
tt0149691,Anywhere But Here,movie,"Comedy,Drama",6.2,17522.0,USA,64,59
tt0110971,Renaissance Man,movie,"Comedy,Drama",6.2,17531.0,USA,12,44
tt0366292,One Missed Call,movie,"Horror,Mystery",6.2,17555.0,Japan,44,54
tt0065112,Topaz,movie,"Drama,Thriller",6.2,17617.0,USA,69,
tt0083624,Basket Case,movie,"Comedy,Horror",6.2,18008.0,USA,76,77
tt0100485,Revenge,movie,"Action,Crime,Drama",6.2,18011.0,"USA, Mexico",33,35
tt0090966,Down and Out in Beverly Hills,movie,Comedy,6.2,18040.0,USA,79,82
tt2291540,My Friend Dahmer,movie,"Biography,Drama,Horror",6.2,18249.0,USA,86,68
tt7149730,The Silencing,movie,"Action,Crime,Thriller",6.2,18376.0,"Canada, USA",29,
tt2390237,Cuban Fury,movie,"Comedy,Romance,Sport",6.2,18455.0,UK,54,52
tt0080377,Any Which Way You Can,movie,"Action,Comedy",6.2,18684.0,USA,20,51
tt1337057,Rampage,movie,"Action,Crime,Thriller",6.2,18765.0,"Canada, Germany",,
tt0116259,Extreme Measures,movie,"Crime,Drama,Mystery",6.2,19075.0,"USA, Canada",56,
tt0913445,YPF,movie,"Comedy,Drama,Romance",6.2,19235.0,Canada,35,39
tt2004432,Wolf Creek 2,movie,"Horror,Thriller",6.2,19320.0,Australia,50,44
tt0119791,Nightwatch,movie,"Drama,Horror,Thriller",6.2,19522.0,USA,27,40
tt0339135,In Hell,movie,"Action,Drama,Thriller",6.2,19552.0,USA,,
tt0144168,Dick,movie,Comedy,6.2,19577.0,"USA, Canada, France",71,65
tt1181795,Bunraku,movie,"Action,Drama,Thriller",6.2,19673.0,USA,17,28
tt0790623,Meet Bill,movie,"Comedy,Drama",6.2,19994.0,USA,20,30
tt1320239,Burke and Hare,movie,"Comedy,Crime,History",6.2,20002.0,UK,32,46
tt0491203,Tulip Fever,movie,"Drama,History,Romance",6.2,20068.0,"UK, USA",10,38
tt0115907,City Hall,movie,"Crime,Drama,Mystery",6.2,20289.0,USA,56,
tt8075260,Someone Great,movie,"Comedy,Romance",6.2,20357.0,USA,83,63
tt0083722,Cat People,movie,"Fantasy,Horror,Thriller",6.2,20400.0,USA,62,61
tt0345061,Code 46,movie,"Drama,Romance,Sci-Fi",6.2,20443.0,UK,51,57
tt4703048,6 Days,movie,"Action,Drama,History",6.2,20593.0,"New Zealand, UK",63,36
tt0079540,Meatballs,movie,Comedy,6.2,20738.0,Canada,72,60
tt0107473,Mad Dog and Glory,movie,"Comedy,Crime,Drama",6.2,21289.0,USA,77,71
tt0768212,The Last Mimzy,movie,"Action,Adventure,Drama",6.2,21322.0,USA,55,59
tt1349451,Butter,movie,"Comedy,Drama",6.2,21380.0,USA,34,40
tt0108185,Sommersby,movie,"Drama,Mystery,Romance",6.2,21426.0,"France, USA",62,
tt1486190,Tamara Drewe,movie,"Comedy,Drama,Romance",6.2,21462.0,UK,65,64
tt1995390,Our Kind of Traitor,movie,"Crime,Drama,Thriller",6.2,21574.0,"UK, France, USA",72,57
tt0276816,Below,movie,"Action,Horror,Mystery",6.2,21975.0,"USA, UK",65,55
tt1356864,I'm Still Here,movie,"Comedy,Drama,Music",6.2,22055.0,USA,53,48
tt2513074,Billy Lynn's Long Halftime Walk,movie,"Action,Drama,Sport",6.2,22074.0,"UK, China, USA",43,53
tt0095188,Funny Farm,movie,Comedy,6.2,22224.0,USA,62,50
tt2218003,Closed Circuit,movie,"Crime,Drama,Mystery",6.2,22238.0,"UK, USA",43,50
tt3321300,MI-5,movie,"Action,Drama,Thriller",6.2,22268.0,UK,63,47
tt0083630,The Beastmaster,movie,"Action,Adventure,Fantasy",6.2,22303.0,"USA, West Germany",50,18
tt3289724,Welcome to Marwen,movie,"Biography,Comedy,Drama",6.2,22509.0,"Japan, USA",34,40
tt0095925,Pumpkinhead,movie,"Fantasy,Horror",6.2,22798.0,USA,65,47
tt0160399,Impostor,movie,"Drama,Mystery,Sci-Fi",6.2,23309.0,USA,24,33
tt0280380,Trapped,movie,"Action,Crime,Drama",6.2,23528.0,"USA, Germany",17,42
tt0116130,Down Periscope,movie,Comedy,6.2,23610.0,USA,11,39
tt0400525,The Ice Harvest,movie,"Comedy,Crime,Drama",6.2,23692.0,USA,,62
tt0099699,Green Card,movie,"Comedy,Drama,Romance",6.2,23725.0,"France, Australia, USA",61,58
tt0004972,The Birth of a Nation,movie,"Drama,History,War",6.2,23974.0,USA,93,
tt2258345,Fading Gigolo,movie,"Comedy,Romance",6.2,24193.0,USA,54,58
tt0489235,My Name Is Bruce,movie,"Comedy,Fantasy,Horror",6.2,24234.0,USA,38,36
tt0405676,All the King's Men,movie,"Drama,Thriller",6.2,24319.0,"Germany, USA",,37
tt0089489,Lifeforce,movie,"Action,Horror,Mystery",6.2,24487.0,"UK, USA",55,50
tt0110099,I.Q.,movie,"Comedy,Romance",6.2,24754.0,USA,43,66
tt9016974,Synchronic,movie,"Drama,Horror,Mystery",6.2,25110.0,USA,79,64
tt0081375,Private Benjamin,movie,"Comedy,War",6.2,25248.0,USA,83,59
tt0091223,House,movie,"Comedy,Fantasy,Horror",6.2,25513.0,USA,57,44
tt4218696,The Wall,movie,"Action,Drama,Thriller",6.2,25955.0,USA,65,57
tt0814685,Frontier(s),movie,Horror,6.2,26222.0,"France, Switzerland",55,44
tt2402105,Dom Hemingway,movie,"Comedy,Crime,Drama",6.2,26382.0,"UK, USA",57,55
tt0117786,Mr. Nice Guy,movie,"Action,Adventure,Comedy",6.2,26500.0,Hong Kong,43,
tt0072856,Death Race 2000,movie,"Action,Comedy,Sci-Fi",6.2,27081.0,USA,81,58
tt3503406,The Whole Truth,movie,"Crime,Drama,Mystery",6.2,27399.0,USA,34,46
tt5825380,Wonder Wheel,movie,"Drama,Romance",6.2,27564.0,USA,32,45
tt0090190,The Toxic Avenger,movie,"Action,Comedy,Horror",6.2,27738.0,USA,70,42
tt7137380,Destroyer,movie,"Action,Crime,Drama",6.2,27876.0,USA,74,62
tt0120008,The Replacement Killers,movie,"Action,Crime,Thriller",6.2,28312.0,USA,38,42
tt1018785,The Sisterhood of the Traveling Pants 2,movie,"Comedy,Drama,Romance",6.2,28372.0,USA,66,63
tt2479800,Palo Alto,movie,Drama,6.2,28576.0,USA,68,69
tt1422136,A Lonely Place to Die,movie,"Action,Adventure,Crime",6.2,28640.0,UK,75,
tt0236784,The Tailor of Panama,movie,"Comedy,Drama,Thriller",6.2,28947.0,"USA, Ireland",76,66
tt0119695,Money Talks,movie,"Action,Comedy,Crime",6.2,28953.0,USA,16,
tt2071550,Open Grave,movie,"Horror,Mystery,Sci-Fi",6.2,29346.0,"USA, Hungary",22,33
tt0479528,Rogue,movie,"Action,Drama,Horror",6.2,29392.0,Australia,89,
tt0109303,Blown Away,movie,"Action,Crime,Drama",6.2,30032.0,USA,38,
tt0785035,Ong Bak 2,movie,Action,6.2,30231.0,Thailand,49,47
tt1976000,The Two Faces of January,movie,"Romance,Thriller",6.2,30690.0,"UK, France, USA",79,66
tt1456941,"Tomorrow, When the War Began",movie,"Action,Adventure,Drama",6.2,30869.0,Australia,64,54
tt0109127,Angels in the Outfield,movie,"Comedy,Family,Fantasy",6.2,30933.0,USA,32,44
tt0281322,Undisputed,movie,"Action,Crime,Drama",6.2,31555.0,"USA, Germany, Japan",48,58
tt4547194,I Kill Giants,movie,"Drama,Fantasy,Thriller",6.2,31758.0,"USA, Belgium, Denmark, UK, Sweden, China",78,74
tt0077869,The Lord of the Rings,movie,"Adventure,Animation,Fantasy",6.2,32163.0,"USA, UK, Spain",52,
tt0364343,The Final Cut,movie,"Drama,Sci-Fi,Thriller",6.2,32413.0,"USA, Canada, Germany",,43
tt0483726,Man of the Year,movie,"Comedy,Drama,Romance",6.2,32947.0,USA,21,39
tt2103267,Adore,movie,"Drama,Romance",6.2,33591.0,"Australia, France",33,37
tt0115571,The Arrival,movie,"Mystery,Sci-Fi,Thriller",6.2,34496.0,"USA, Mexico",66,56
tt0171580,Nurse Betty,movie,"Comedy,Crime,Drama",6.2,34881.0,"Germany, USA",83,69
tt0100029,Lionheart,movie,"Action,Crime,Drama",6.2,34970.0,USA,35,41
tt0280665,Femme Fatale,movie,"Crime,Drama,Mystery",6.2,35132.0,"France, Switzerland",49,59
tt0435670,The Invisible,movie,"Crime,Drama,Fantasy",6.2,35303.0,"USA, Sweden, South Africa",20,36
tt0101745,Doc Hollywood,movie,"Comedy,Drama,Romance",6.2,35329.0,USA,68,56
tt0337876,Birth,movie,"Drama,Fantasy,Mystery",6.2,35857.0,"UK, France, Germany, USA",39,50
tt0095444,Killer Klowns from Outer Space,movie,"Comedy,Horror,Sci-Fi",6.2,35870.0,USA,76,43
tt3564472,Girls Trip,movie,"Adventure,Comedy,Drama",6.2,36346.0,"USA, Canada",92,71
tt0263757,Uptown Girls,movie,"Comedy,Drama,Romance",6.2,37082.0,USA,13,33
tt0139462,Message in a Bottle,movie,"Drama,Romance",6.2,37355.0,USA,32,39
tt3787590,We Are Your Friends,movie,"Drama,Music,Romance",6.2,37674.0,"UK, France, USA",39,46
tt1031969,The Rocker,movie,"Comedy,Music",6.2,37853.0,USA,41,53
tt0078767,The Amityville Horror,movie,Horror,6.2,37970.0,USA,30,28
tt0195945,Next Friday,movie,Comedy,6.2,38947.0,USA,21,41
tt5862312,Verónica,movie,Horror,6.2,39058.0,Spain,,
tt2172584,Maps to the Stars,movie,"Comedy,Drama",6.2,39698.0,"Canada, Germany, France, USA",61,67
tt1426329,Lovelace,movie,"Biography,Drama",6.2,39926.0,USA,53,51
tt7772580,The Perfection,movie,"Drama,Horror,Music",6.2,40036.0,USA,71,60
tt0387514,Prime,movie,"Comedy,Drama,Romance",6.2,40472.0,USA,50,58
tt0084522,Porky's,movie,Comedy,6.2,40970.0,"Canada, USA",34,40
tt2493486,Last Knights,movie,"Action,Drama,History",6.2,42055.0,"UK, USA, South Korea, Czech Republic",16,27
tt0138510,Idle Hands,movie,"Comedy,Fantasy,Horror",6.2,42132.0,USA,15,31
tt5073642,Color Out of Space,movie,"Horror,Mystery,Sci-Fi",6.2,42218.0,"USA, Malaysia, Portugal",86,70
tt1698641,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",movie,"Comedy,Drama,Family",6.2,42839.0,USA,62,54
tt0490086,Big Stan,movie,"Action,Comedy",6.2,43524.0,USA,11,
tt1053810,The Big Year,movie,Comedy,6.2,43781.0,"USA, Canada",42,53
tt2402101,Dark Places,movie,"Crime,Drama,Mystery",6.2,43963.0,"USA, UK, France",23,39
tt3174376,Before I Wake,movie,"Drama,Fantasy,Horror",6.2,43991.0,USA,66,68
tt0332047,Fever Pitch,movie,"Comedy,Drama,Romance",6.2,44253.0,"USA, Germany",65,56
tt0457419,Mr. Magorium's Wonder Emporium,movie,"Comedy,Family,Fantasy",6.2,44425.0,"USA, Canada",39,48
tt7734218,Stuber,movie,"Action,Comedy,Crime",6.2,44758.0,USA,42,42
tt0240468,Kung Pow: Enter the Fist,movie,"Action,Comedy",6.2,45192.0,"USA, Hong Kong, Mexico, Taiwan",13,14
tt0120032,Romy and Michele's High School Reunion,movie,Comedy,6.2,45211.0,USA,73,59
tt0116287,Fear,movie,"Drama,Thriller",6.2,45508.0,"USA, Canada",45,51
tt1214962,Seeking Justice,movie,"Action,Drama,Mystery",6.2,45591.0,USA,28,38
tt0242527,The Hole,movie,"Drama,Mystery,Thriller",6.2,45741.0,UK,53,
tt0808399,"New York, I Love You",movie,"Comedy,Drama,Romance",6.2,45885.0,"USA, Bahrain",37,49
tt1196141,Diary of a Wimpy Kid,movie,"Comedy,Drama,Family",6.2,46432.0,"USA, UK",54,56
tt8110640,In the Shadow of the Moon,movie,"Crime,Mystery,Sci-Fi",6.2,46886.0,"USA, Canada",95,48
tt1213648,London Boulevard,movie,"Crime,Drama",6.2,47479.0,"USA, UK",38,52
tt0107659,Loaded Weapon 1,movie,"Action,Comedy,Crime",6.2,47554.0,USA,18,30
tt0815244,Sydney White,movie,"Comedy,Drama,Romance",6.2,47637.0,USA,35,45
tt0109190,Baby's Day Out,movie,"Adventure,Comedy,Crime",6.2,48832.0,USA,19,
tt0107076,Hard Target,movie,"Action,Crime,Thriller",6.2,48891.0,USA,58,63
tt0273923,Orange County,movie,"Comedy,Drama",6.2,48896.0,USA,47,48
tt0891527,Lions for Lambs,movie,"Crime,Drama,Mystery",6.2,48934.0,USA,27,47
tt0880578,Untraceable,movie,"Crime,Mystery,Thriller",6.2,49041.0,USA,16,32
tt1135487,Duplicity,movie,"Comedy,Crime,Romance",6.2,49577.0,"USA, Germany",65,69
tt0372532,The Wedding Date,movie,"Comedy,Romance",6.2,50718.0,"USA, UK",11,32
tt0085549,Flashdance,movie,"Drama,Music,Romance",6.2,50790.0,USA,35,39
tt0083530,Airplane II: The Sequel,movie,"Comedy,Sci-Fi",6.2,51265.0,USA,42,48
tt0375173,Alfie,movie,"Comedy,Drama,Romance",6.2,51998.0,"UK, USA",48,49
tt0125022,Heartbreakers,movie,"Comedy,Crime,Romance",6.2,53312.0,USA,54,47
tt1837709,Winter's Tale,movie,"Drama,Fantasy,Mystery",6.2,53641.0,USA,13,31
tt0111742,Wolf,movie,"Drama,Horror,Romance",6.2,54898.0,USA,63,
tt0264935,Murder by Numbers,movie,"Crime,Mystery,Thriller",6.2,55558.0,USA,,50
tt1193631,Step Up,movie,"Drama,Music,Romance",6.2,57129.0,USA,46,45
tt0489237,The Nanny Diaries,movie,"Comedy,Drama,Romance",6.2,58110.0,USA,,46
tt4361050,Ouija: Origin of Evil,movie,"Drama,Horror,Mystery",6.2,58699.0,USA,83,65
tt6214928,1922,movie,"Crime,Drama,Horror",6.2,58828.0,USA,91,70
tt0120770,A Night at the Roxbury,movie,"Comedy,Music,Romance",6.2,59231.0,USA,9,26
tt0206275,Save the Last Dance,movie,"Drama,Music,Romance",6.2,59909.0,USA,,53
tt1748179,Red Lights,movie,"Drama,Fantasy,Mystery",6.2,60298.0,"Spain, Canada",30,36
tt1135084,Takers,movie,"Action,Crime,Thriller",6.2,60843.0,USA,28,45
tt4680182,Colossal,movie,"Action,Adventure,Comedy",6.2,62491.0,"Canada, USA, Spain, South Korea",81,70
tt0089670,National Lampoon's European Vacation,movie,"Adventure,Comedy",6.2,62878.0,USA,34,47
tt0453556,TMNT,movie,"Action,Adventure,Animation",6.2,63053.0,"Hong Kong, USA",34,41
tt0118972,The Devil's Own,movie,"Action,Crime,Drama",6.2,63176.0,USA,35,53
tt5719748,Cold Pursuit,movie,"Action,Comedy,Crime",6.2,63501.0,"UK, Norway, China, Canada, USA, France",68,57
tt0873886,Red State,movie,"Action,Crime,Horror",6.2,63627.0,USA,61,50
tt0300051,Jersey Girl,movie,"Comedy,Drama,Romance",6.2,65006.0,USA,43,43
tt0086006,Never Say Never Again,movie,"Action,Adventure,Thriller",6.2,65440.0,"UK, USA, West Germany",70,68
tt0120053,The Saint,movie,"Action,Adventure,Romance",6.2,66048.0,USA,30,50
tt0145531,Stigmata,movie,Horror,6.2,66944.0,"USA, Mexico",22,28
tt3850590,Krampus,movie,"Comedy,Drama,Fantasy",6.2,67228.0,USA,66,49
tt8155288,Happy Death Day 2U,movie,"Comedy,Horror,Mystery",6.2,67818.0,"USA, Japan",71,57
tt1034389,The Eagle,movie,"Action,Adventure,Drama",6.2,68319.0,"UK, USA",39,55
tt0098536,Turner & Hooch,movie,"Comedy,Crime,Drama",6.2,68531.0,USA,50,36
tt6921996,Johnny English Strikes Again,movie,"Action,Adventure,Comedy",6.2,69508.0,"UK, France, USA, China",37,39
tt1893256,Redemption,movie,"Action,Crime,Drama",6.2,69646.0,"UK, USA",49,43
tt3387520,Scary Stories to Tell in the Dark,movie,"Adventure,Horror,Mystery",6.2,70012.0,"USA, Canada, Hong Kong",77,61
tt0416315,Wolf Creek,movie,"Horror,Thriller",6.2,70595.0,Australia,54,54
tt0462465,Outlander,movie,"Action,Adventure,Sci-Fi",6.2,74114.0,"USA, Germany, France",35,40
tt2377322,Deliver Us from Evil,movie,"Crime,Drama,Fantasy",6.2,74685.0,USA,29,40
tt2531344,Blockers,movie,Comedy,6.2,75985.0,USA,84,69
tt1961175,American Assassin,movie,"Action,Thriller",6.2,77438.0,USA,34,45
tt1235522,Broken City,movie,"Action,Crime,Drama",6.2,78609.0,USA,28,49
tt0108525,Wayne's World 2,movie,"Comedy,Music",6.2,80255.0,USA,60,60
tt8629748,Spenser Confidential,movie,"Action,Comedy,Crime",6.2,80763.0,USA,37,49
tt0307479,Solaris,movie,"Drama,Mystery,Romance",6.2,81052.0,USA,66,65
tt0795351,Case 39,movie,"Horror,Mystery,Thriller",6.2,83048.0,"USA, Canada",21,25
tt0405325,Sky High,movie,"Adventure,Comedy,Family",6.2,83649.0,USA,73,62
tt1297919,Blitz,movie,"Action,Crime,Thriller",6.2,85076.0,"UK, France, USA",48,
tt1023481,Step Up 2: The Streets,movie,"Drama,Music,Romance",6.2,85682.0,USA,28,50
tt1559547,Beautiful Creatures,movie,"Drama,Fantasy,Romance",6.2,86178.0,USA,47,52
tt2870612,"As Above, So Below",movie,"Horror,Mystery,Thriller",6.2,86626.0,USA,27,39
tt0364045,Taking Lives,movie,"Crime,Mystery,Thriller",6.2,86882.0,"USA, UK",22,38
tt0499556,War,movie,"Action,Crime,Thriller",6.2,89072.0,"USA, Canada",,36
