tconst,rt_rating,mc_rating
tt0443680,76,68
tt7984734,90,83
tt0462322,84,77
tt0375063,97,94
tt5083738,93,91
tt0083907,95,71
tt5580036,90,77
tt0408306,78,74
tt0373469,86,72
tt0087800,95,76
tt0420223,73,67
tt0396171,59,56
tt7349662,96,83
tt4550098,74,67
tt0118884,68,62
tt2397535,84,69
tt1091191,75,60
tt0094721,85,70
tt0110148,64,59
tt0970179,93,83
tt0100802,82,57
tt0119396,87,64
tt0338751,86,77
tt0118971,63,60
tt0096895,73,69
tt1542344,93,82
tt0840361,92,74
tt0369339,86,71
tt4425200,89,75
tt0446029,82,69
tt0217505,72,72
tt1515091,59,48
tt0887912,97,95
tt0268380,77,61
tt0087469,84,57
tt1457767,86,68
tt6644200,96,82
tt0945513,92,74
tt1318514,82,68
tt0373889,77,71
tt1951264,90,76
tt1211837,89,72
tt0121766,79,68
tt2036416,,
tt0367859,66,49
tt0135790,,
tt0053131,83,78
tt0062952,85,88
tt0061138,75,
tt0099426,100,
tt0065772,96,
tt0042276,97,
tt0031210,88,
tt0063663,100,
tt0114671,79,
tt0029850,96,
tt0079871,89,78
tt0165078,88,91
tt0058404,73,
tt2210479,,
tt0037865,85,
tt3029556,,
tt3138782,,
tt0037635,93,
tt0023027,97,83
tt0032701,100,
tt0322420,60,
tt0042530,90,74
tt0037101,94,
tt0109842,88,81
tt0033891,91,
tt0040636,85,74
tt0028333,97,91
tt0059229,79,83
tt0062695,97,
tt0831888,76,65
tt0028096,100,
tt0022835,90,
tt0101318,86,
tt0028772,94,
tt0044829,100,
tt0319769,80,64
tt0058213,82,
tt0047811,91,
tt0060934,89,
tt0488478,77,72
tt0051525,91,69
tt0053318,68,54
tt0107156,97,
tt0058003,97,
tt0096018,81,67
tt3029558,,
tt0071746,89,61
tt0099776,95,75
tt0039190,84,72
tt0330229,73,71
tt0040416,95,82
tt0059749,89,
tt0047136,94,83
tt0035093,95,
tt0113799,,
tt0047522,98,89
tt0050539,82,73
tt0032145,96,
tt3721954,89,65
tt0016220,90,
tt0120263,89,77
tt0043137,100,
tt0293007,68,71
tt0050086,97,
tt2617828,,
tt6788942,100,
tt0048261,98,
tt0063759,92,
tt8359816,87,82
tt1068649,88,79
tt0346094,87,84
tt0022286,100,
tt0098253,86,
tt0089606,100,82
tt0084865,97,84
tt0101829,80,69
tt0081070,97,
tt0236027,70,47
tt1736633,97,84
tt8652728,84,80
tt2625030,63,58
tt4272866,88,65
tt0037059,100,94
tt10199590,,78
tt0073580,88,90
tt0075213,83,77
tt0115640,91,
tt0082176,75,
tt1326972,,
tt0280491,92,90
tt0067959,85,85
tt0383694,92,83
tt0373981,82,72
tt0069097,97,77
tt0061619,100,85
tt5607714,90,77
tt0060522,100,
tt0097940,89,80
tt0426578,87,76
tt0037017,90,78
tt1478839,44,43
tt0338135,81,70
tt0040525,83,
tt0070334,94,87
tt0079833,95,72
tt1714210,95,81
tt0082846,93,68
tt0066765,88,
tt0758742,78,
tt9806192,97,81
tt0102587,100,90
tt0068762,95,75
tt0057345,92,
tt0063518,95,69
tt0038559,90,
tt1204340,83,65
tt6304162,95,86
tt0059592,87,
tt1127715,88,77
tt0047034,93,78
tt0120802,74,57
tt0067140,92,77
tt0089374,93,78
tt0485601,90,81
tt7533152,86,68
tt0065988,96,63
tt0101605,89,73
tt0076363,100,
tt0079588,88,74
tt0078480,82,64
tt0073582,93,89
tt0079261,82,68
tt0047673,77,56
tt0097108,85,62
tt1078188,88,75
tt0049261,88,84
tt3966404,97,83
tt0095675,91,85
tt0046303,97,80
tt0054387,76,67
tt1340107,78,65
tt0084649,93,76
tt0074811,85,71
tt0094336,92,84
tt0857191,90,79
tt0058182,98,96
tt0111512,84,74
tt0813547,93,78
tt0045793,88,85
tt0084707,78,68
tt0049223,96,80
tt0065938,78,50
tt0095250,62,35
tt1410063,41,46
tt2802154,97,92
tt0419677,58,52
tt6543652,92,90
tt0063462,90,96
tt0026029,96,93
tt0983213,,
tt0065207,87,63
tt4226388,82,77
tt4916630,85,68
tt8637428,97,89
tt0060176,88,82
tt1937149,,
tt0047437,93,72
tt1436045,95,84
tt3829920,87,72
tt1242422,98,
tt0310775,53,56
tt0094947,94,74
tt0370986,86,73
tt0364517,44,45
tt0340377,94,81
tt0119167,69,69
tt0111507,87,88
tt0344510,78,76
tt0446059,73,70
tt0463998,70,64
tt9071322,89,73
tt0451094,76,75
tt0077928,93,59
tt0112579,90,69
tt0419887,65,61
tt0107822,90,89
tt0101700,89,66
tt4364194,95,70
tt0450188,50,66
tt1568921,95,80
tt0383028,69,67
tt0086979,93,83
tt0112817,70,62
tt0174856,83,74
tt2431286,91,77
tt0441909,91,84
tt0080120,87,65
tt0475276,90,90
tt5649144,96,92
tt1063669,67,
tt5164432,92,72
tt4481414,73,60
tt0104952,87,68
tt8404614,89,75
tt0245574,92,88
tt0070608,55,57
tt0117731,92,71
tt0079116,96,76
tt0093748,92,72
tt0116922,67,52
tt1189073,81,70
tt0277027,35,28
tt7668870,91,71
tt0095705,86,76
tt0097958,67,49
tt0091064,93,79
tt0054698,89,76
tt0082694,94,77
tt0061852,88,65
tt0106677,92,78
tt0307901,79,68
tt0109506,84,71
tt0266308,88,81
tt0106856,75,56
tt0120863,81,78
tt0099810,88,58
tt0029583,,95
tt0075860,94,90
tt5700672,94,73
tt0118929,,66
tt1899353,87,73
tt0181865,92,86
tt0098635,91,76
tt0117665,73,49
tt1649419,81,73
tt0416320,77,72
tt2582782,97,88
tt0427944,86,71
tt0315733,81,70
tt0765443,89,82
tt1855199,85,68
tt0976051,63,58
tt0093870,91,70
tt0093409,80,68
tt0097757,93,88
tt0221027,55,52
tt0215750,53,53
tt1485796,56,48
tt3076658,95,82
tt0452623,94,72
tt0486655,77,66
tt0120669,49,41
tt0120762,85,71
tt3606756,93,80
tt0203009,76,66
tt0265666,81,76
tt0112384,96,77
tt0814314,27,36
tt3521164,95,81
tt0399295,61,62
tt0878804,66,53
tt1707386,70,63
tt1306980,93,72
tt1403865,95,80
tt0230600,84,74
tt0454848,86,76
tt1517451,90,88
tt0443543,73,68
tt0112864,59,58
tt0099674,68,60
tt1210166,94,87
tt0289043,87,73
tt0387564,51,46
tt3397884,92,82
tt2103281,90,79
tt0441773,87,74
tt0314331,64,55
tt2713180,76,64
tt0289879,34,30
tt3890160,92,86
tt0417741,84,78
tt0099785,67,63
tt1323594,81,72
tt0409459,65,56
tt0181689,90,80
tt0144084,69,64
tt1250777,76,66
tt1156398,89,73
tt0829482,87,76
tt0988045,69,57
tt3896198,85,67
tt7131622,85,83
tt0241527,81,65
tt0416449,61,52
tt0063555,94,
tt5334704,,
tt0027260,100,
tt0089960,100,
tt0090315,88,
tt0142236,,
tt0035211,94,
tt0042531,100,94
tt0119448,92,
tt1124052,93,85
tt0149601,,
tt0117615,91,68
tt0031225,96,81
tt5700224,92,77
tt0110917,80,
tt1606384,20,30
tt0845439,100,84
tt0420901,84,71
tt0040979,94,
tt0058715,92,
tt0047892,97,80
tt0067541,97,85
tt0378284,87,76
tt0060802,100,
tt0029162,93,
tt0088083,,
tt0076734,91,
tt3717532,,
tt0031762,100,86
tt0158714,100,80
tt0026174,100,89
tt0046187,92,
tt0041996,96,
tt0098327,67,89
tt0020697,96,88
tt9179096,78,55
tt0063032,100,
tt0035575,90,89
tt0006864,97,99
tt0037469,88,
tt0078243,,
tt0118826,87,
tt0107282,86,84
tt7048622,86,72
tt0048380,93,72
tt0072901,,
tt0062376,90,55
tt8649186,98,77
tt0056262,94,
tt7832124,,
tt0095800,88,60
tt0034167,88,
tt0093512,84,75
tt0133363,82,
tt0028597,93,87
tt0060955,78,71
tt1650048,84,73
tt0076740,80,68
tt0047849,97,
tt0084335,94,78
tt0053168,96,
tt2608224,,
tt7914416,100,86
tt0377752,81,63
tt0177858,89,71
tt0923811,67,66
tt0057831,77,
tt0942384,60,66
tt0026752,93,87
tt7642818,,
tt0069495,89,
tt0078902,95,91
tt0311519,98,84
tt0033729,89,88
tt0048356,99,
tt0035015,89,93
tt0067411,84,93
tt0057869,94,88
tt7748244,,
tt0074084,55,70
tt0073440,91,96
tt0118845,82,70
tt0318411,91,83
tt0046816,93,63
tt4196848,24,37
tt0055824,96,76
tt0048281,100,91
tt0107007,77,
tt5635086,98,85
tt0424205,74,70
tt0072251,100,68
tt0053459,98,90
tt0216651,72,62
tt0165832,,
tt0024184,94,87
tt0060665,84,72
tt0113670,97,83
tt0112913,95,71
tt0063374,97,86
tt0457655,88,78
tt0054167,96,
tt0248845,92,85
tt0110877,94,81
tt3398268,91,72
tt0096163,98,
tt0116477,95,
tt0073312,100,89
tt1590089,81,
tt0058777,96,77
tt0084855,89,77
tt0119038,74,73
tt2024519,83,70
tt0086637,100,
tt0298845,89,76
tt0061395,95,
tt0108122,95,79
tt2404461,92,85
tt0049366,98,92
tt0081283,90,86
tt0090967,87,75
tt0089853,92,75
tt4080728,91,70
tt0059646,95,91
tt0104940,75,64
tt0117631,91,87
tt5186714,96,85
tt0102536,75,68
tt1754656,93,70
tt0808506,83,
tt0421082,88,78
tt0088680,91,90
tt0125659,85,
tt0147612,83,81
tt0061578,81,73
tt0101921,75,64
tt0389557,76,71
tt0851578,85,81
tt1365050,91,79
tt0043456,95,
tt1683526,58,52
tt0104652,95,83
tt0817177,54,45
tt0048545,93,89
tt0104797,89,73
tt0054047,89,74
tt0032455,95,96
tt0250258,72,60
tt0093389,89,76
tt0070034,95,83
tt0104348,95,82
tt0068473,89,80
tt0091605,75,54
tt0870111,93,80
tt0114388,97,84
tt1821549,91,87
tt0067116,97,94
tt0084726,86,67
tt0101410,91,69
tt0070666,91,81
tt0480025,93,86
tt0092965,75,62
tt2582496,81,74
tt0249462,85,74
tt0100150,92,66
tt0071230,89,73
tt0373074,90,78
tt0245844,73,61
tt0876563,91,86
tt0301357,90,68
tt0350258,79,73
tt2278871,89,89
tt6155172,96,96
tt0066999,89,87
tt0092991,95,72
tt0104691,93,76
tt3416742,96,76
tt0128445,89,86
tt0056869,95,90
tt0455590,87,74
tt0058150,99,87
tt0268126,90,83
tt0090756,95,76
tt0096438,97,83
tt0130827,93,77
tt0158983,80,73
tt0117381,77,47
tt0308644,83,67
tt0327597,90,80
tt0109445,90,70
tt1979376,97,84
tt0080339,97,78
tt0108550,90,73
tt5362988,87,73
tt0107818,79,66
tt0144117,27,44
tt0083944,86,61
tt0824747,62,63
tt0104257,83,62
tt0151804,80,68
tt0257044,81,72
tt0077651,96,87
tt0119822,85,67
tt0119008,88,76
tt0381849,89,76
tt0190590,78,69
tt0425210,,53
tt4912910,97,86
tt0120601,94,90
tt1490017,96,83
tt0388795,88,87
tt0328107,39,47
tt2582846,81,69
tt0119174,77,61
tt0361862,77,61
tt0265086,77,74
tt1772341,87,72
tt1605783,93,81
tt0139654,73,69
tt0325710,66,55
tt0398286,89,71
tt2980516,80,71
tt0375679,74,66
tt0335266,95,89
tt0372183,82,73
tt0119116,71,52
tt1408101,84,72
tt1022603,86,76
tt0443706,89,78
tt0470752,92,78
tt0926084,77,65
tt5463162,84,66
tt5052448,98,85
tt0240772,83,74
tt0330373,88,81
tt1024648,96,86
tt2562232,91,87
tt2802144,75,60
tt1285016,96,95
tt1270798,86,65
tt1045658,92,81
tt1119646,79,73
tt1843866,90,70
tt1454468,96,96
tt0082736,79,
tt0054821,97,
tt0054749,88,
tt4065552,,
tt0093713,84,
tt0014341,97,
tt0031455,94,
tt0053793,94,
tt0061996,88,
tt0052080,96,
tt1287878,100,87
tt0113211,50,
tt0120125,,
tt0033373,100,78
tt8535968,95,89
tt0040662,100,84
tt0288439,,
tt0235060,89,71
tt3646462,,
tt0048641,100,
tt0079095,92,
tt0032143,94,
tt0075276,95,
tt0238883,,
tt3742378,97,82
tt0368667,86,
tt0057877,76,68
tt0044391,79,
tt0075612,94,71
tt0417791,49,59
tt0066993,68,49
tt0116790,96,
tt0024844,100,
tt0292542,86,68
tt0054189,95,
tt0059825,94,
tt0030241,100,
tt0052918,82,87
tt0054743,78,49
tt0038057,100,
tt1121794,,
tt1316540,89,80
tt0055798,91,76
tt0071691,95,
tt0027125,,92
tt0056736,90,
tt0092603,97,78
tt5311542,77,68
tt0199683,61,44
tt0111797,88,79
tt0082783,92,83
tt0055471,75,74
tt0038669,100,
tt0033804,100,96
tt0057427,84,
tt0057163,83,62
tt2471640,,
tt0050706,93,
tt1051907,,
tt0054632,94,
tt0043924,81,76
tt3576728,59,52
tt0038762,100,
tt0038574,100,90
tt2331143,87,73
tt2321405,99,85
tt0039192,100,86
tt0100998,67,
tt0058450,99,86
tt0036855,88,
tt0023427,98,87
tt0120265,82,80
tt0070544,91,73
tt0260991,88,58
tt0055018,95,88
tt0119250,96,
tt0062467,96,81
tt0040724,100,
tt0880502,90,85
tt0037382,97,90
tt0388473,91,73
tt0045061,91,85
tt0338309,68,61
tt0107653,88,85
tt3841424,92,75
tt0040506,97,
tt0069947,90,80
tt0055032,94,97
tt0061735,72,63
tt0300140,84,82
tt0101765,83,86
tt0026138,98,95
tt0106364,85,
tt0097202,98,82
tt0073341,97,91
tt0418455,70,51
tt0104684,94,
tt0030341,98,98
tt0068327,94,80
tt0286244,,91
tt0412080,82,68
tt0087553,93,76
tt0056197,87,75
tt3169706,92,79
tt3262342,84,62
tt0077405,93,93
tt0023969,91,93
tt1216496,96,79
tt0086197,96,91
tt4901306,77,
tt0243017,80,83
tt1190539,82,64
tt0036342,100,94
tt0115751,85,76
tt1527788,100,
tt4468740,99,88
tt0021884,100,91
tt0069762,97,93
tt0075029,90,69
tt0107943,95,86
tt1149362,86,82
tt0043265,96,91
tt0053472,97,
tt2013293,88,83
tt0088939,78,78
tt2358891,91,86
tt0108037,64,55
tt0132477,91,71
tt0058385,94,95
tt0095647,84,65
tt0085794,89,73
tt0318462,83,75
tt0071360,97,87
tt0064665,89,79
tt5363618,97,82
tt0061418,89,86
tt0907657,97,88
tt1924396,56,49
tt1588170,81,67
tt4302938,97,84
tt0097441,94,78
tt0101507,96,76
tt0099077,89,74
tt0106489,97,80
tt0108358,74,50
tt0079417,85,77
tt0058331,96,88
tt0140352,96,84
tt3281548,95,91
tt0109707,93,70
tt0067992,91,67
tt1398426,89,72
tt0100157,90,75
tt0914798,64,55
tt0210945,73,48
tt1132620,85,76
tt4846340,93,74
tt0485947,68,63
tt0358273,82,72
tt0089218,76,62
tt0190332,97,94
tt4034228,96,96
tt0783233,83,85
tt0414387,87,82
tt0106977,96,87
tt8367814,,51
tt0379786,82,74
tt0119177,81,64
tt0472043,65,68
tt1646971,91,77
tt2194499,70,55
tt1748122,93,84
tt0091042,81,61
tt1182345,90,67
tt0964517,91,79
tt1302006,95,94
tt0088847,89,66
tt0087332,97,71
tt0083866,99,91
tt0093773,80,45
tt1596363,89,81
tt0765429,80,76
tt2245084,90,74
tt1535109,93,82
tt1568346,86,71
tt0449059,91,80
tt0425112,91,81
tt2872718,95,76
tt0096874,63,57
tt0332280,53,53
tt3460252,74,68
tt0162222,89,73
tt0936501,59,51
tt3748528,84,65
tt0780504,93,78
tt5013056,92,94
tt0421715,71,70
tt1170358,74,66
tt1074638,92,81
tt3498820,90,75
tt0903624,64,58
tt2488496,93,80
tt0120338,87,75
tt0499549,82,83
tt0997246,98,74
tt0031385,83,
tt5221894,,
tt0018737,93,
tt0042619,95,
tt0051383,93,
tt0057490,89,94
tt0851577,63,
tt0041719,97,
tt0039417,96,
tt0156794,95,80
tt0027652,100,
tt0064612,95,
tt0055895,100,74
tt0049096,97,
tt0042788,81,
tt0080310,100,72
tt0875595,,
tt0059274,71,81
tt0031867,100,
tt0019421,100,
tt0456149,94,86
tt0051994,100,
tt0988108,,
tt0111579,81,
tt0058576,92,73
tt0071487,87,
tt2061702,,
tt0035140,91,70
tt0067277,67,71
tt0041699,95,
tt0039631,97,
tt0060474,,
tt0051411,100,
tt0046521,100,87
tt0070040,96,87
tt0039420,100,
tt0065088,85,72
tt0057611,88,
tt0060138,100,98
tt0118767,100,
tt1816518,98,86
tt0064541,100,
tt0055852,92,
tt0031725,97,
tt0055256,92,73
tt6878038,96,69
tt0027996,91,
tt0029870,100,
tt0062136,98,
tt0075824,97,84
tt4285496,96,82
tt1702014,93,71
tt0030993,95,
tt7961060,82,59
tt0045555,100,
tt0034240,100,
tt0042208,97,85
tt0061809,83,89
tt0038348,,92
tt0291350,93,70
tt0053619,94,
tt0119472,,
tt1821700,,
tt0078754,87,72
tt0052893,98,
tt0063227,90,
tt0026778,97,
tt0401085,100,81
tt0110729,93,77
tt0037884,97,
tt0107692,94,
tt0071615,83,76
tt0068361,98,93
tt0071129,87,
tt0048028,85,72
tt0039628,96,88
tt0022913,95,80
tt1827487,92,82
tt0275277,66,61
tt0283509,93,84
tt0031971,100,93
tt0029843,100,97
tt0247586,92,80
tt0347048,,78
tt0042546,86,
tt0068182,96,
tt0032599,99,
tt0097123,92,77
tt5168192,92,78
tt0113824,94,75
tt1032846,96,97
tt0029947,94,91
tt0372824,69,56
tt0032904,100,96
tt0049833,86,
tt0091167,91,90
tt8075192,99,93
tt0061811,95,75
tt0097937,98,97
tt0056923,94,83
tt0056218,97,94
tt0067185,86,62
tt0065214,91,97
tt0024216,99,90
tt0038355,97,86
tt0049730,94,94
tt3544112,95,79
tt0013442,97,
tt0185125,98,87
tt1235166,96,90
tt1602620,93,94
tt0108394,98,85
tt0066206,92,91
tt0287467,91,86
tt0077402,92,71
tt4698684,97,81
tt0063350,96,89
tt0054331,94,87
tt0097814,,83
tt0088258,95,92
tt0079522,94,83
tt0085334,90,77
tt2209418,98,94
tt5104604,90,82
tt0498380,91,89
tt0299977,,85
tt0756683,100,
tt0080455,73,60
tt0088846,98,84
tt3553976,83,72
tt0106519,81,65
tt1139797,98,82
tt0432283,93,83
tt0108399,93,59
tt1655442,95,89
tt5726616,94,93
tt0118749,93,85
tt0181875,89,90
tt7653254,94,94
tt0094226,82,79
tt1125849,98,80
tt0166924,84,85
tt2584384,80,58
tt1065073,97,100
tt0780536,84,67
tt0327056,88,84
tt0099487,90,74
tt0206634,92,84
tt1659337,85,67
tt1727824,60,49
tt0258463,84,68
tt0365748,92,76
tt8946378,97,82
tt0120363,100,88
tt0304141,90,82
tt0796366,94,82
tt0454876,86,79
tt1631867,91,71
tt0126029,88,84
tt2543164,94,81
tt3501632,93,74
tt1136608,90,81
tt1877832,90,75
tt0371746,94,79
tt0052216,89,
tt0079672,96,69
tt2150209,,
tt0060277,80,
tt0165546,,
tt0089603,78,81
tt0069687,100,78
tt0033836,,
tt9817070,93,
tt1282139,,
tt0040536,100,
tt0054460,100,
tt0023563,86,
tt0055913,100,
tt0063611,65,
tt3560686,93,83
tt0023622,89,
tt1260502,100,
tt0200654,,
tt0110882,92,
tt1087578,100,89
tt0058279,91,
tt1499666,,
tt0092048,100,87
tt0058430,89,
tt0095468,91,
tt0860906,82,45
tt0054130,85,
tt1277737,59,50
tt0058083,93,75
tt0091480,79,
tt0070460,97,
tt0036244,91,
tt0028010,97,82
tt0051378,93,94
tt0065531,95,91
tt0055499,100,84
tt0037913,86,88
tt0057091,100,100
tt0091288,96,
tt0091670,86,
tt0031885,96,
tt0025878,98,86
tt0065571,98,100
tt0042593,98,
tt0106469,62,47
tt0056663,88,
tt0051036,98,100
tt0092593,97,88
tt1171701,,
tt0080979,88,84
tt0039689,95,
tt0270053,,
tt0041546,100,
tt0140888,94,80
tt0037558,91,92
tt0386064,80,64
tt0117589,95,91
tt0067093,83,67
tt2576852,100,89
tt5116302,92,69
tt0376968,,82
tt0037008,100,
tt0067328,100,93
tt0069281,93,
tt0293715,,
tt0051459,97,84
tt1360860,99,87
tt0423866,87,72
tt0046359,97,84
tt0015648,100,97
tt0053221,98,93
tt0384116,,
tt0047528,98,
tt0052561,100,95
tt0156887,80,
tt0093191,98,79
tt0036613,83,
tt0078841,95,83
tt0053779,96,95
tt0061184,95,75
tt0059113,84,69
tt0084503,71,47
tt0054997,96,90
tt0369702,84,74
tt0374546,94,85
tt1555149,91,71
tt2370248,98,82
tt0048424,94,99
tt0049406,96,91
tt0166896,95,86
tt0117666,96,84
tt0808417,96,90
tt0097216,92,93
tt0038787,96,100
tt0861739,51,33
tt0044706,95,89
tt0052311,95,99
tt0044081,97,97
tt0401383,94,92
tt0168629,69,61
tt0074119,94,84
tt0056801,98,91
tt2265171,82,71
tt0338564,94,75
tt0070511,77,58
tt0044079,98,88
tt0046250,97,78
tt0113568,97,76
tt0040746,94,73
tt0276919,69,60
tt0102138,85,72
tt0072431,94,80
tt0033870,100,97
tt2543472,85,66
tt0092067,96,78
tt0063442,86,79
tt0094625,90,67
tt0129167,96,85
tt0352248,80,69
tt0063522,96,96
tt0058461,96,65
tt0064115,89,66
tt0059742,83,63
tt1220719,86,59
tt3741834,84,69
tt0072890,96,86
tt0099348,83,72
tt0075686,97,92
tt0061722,87,83
tt0105323,89,59
tt0175880,83,77
tt0107688,95,82
tt0070047,84,81
tt0032138,98,92
tt0103639,95,86
tt0319061,75,58
tt0101414,94,95
tt1454029,76,62
tt2948356,98,78
tt0790636,92,79
tt0454921,67,64
tt0095953,89,65
tt1856101,88,81
tt0450259,63,64
tt3783958,91,94
tt0073195,97,87
tt1798709,94,91
tt0107048,97,72
tt0114746,88,74
tt0440963,92,85
tt0381061,94,80
tt1504320,94,88
tt0382932,96,96
tt0317705,,90
tt0378194,84,83
tt2084970,90,71
tt0947798,85,79
tt1663202,78,76
tt0401792,77,74
tt0246578,86,88
tt3659388,91,80
tt0088247,100,84
tt1431045,85,65
tt0325980,80,63
tt2015381,92,76
tt0848228,91,69
tt0263208,,
tt0065889,100,89
tt5207158,,
tt4309356,67,
tt0018742,100,
tt0043686,100,
tt0012364,100,
tt0091341,,
tt0079579,40,
tt7236034,,
tt0093342,100,
tt1128075,91,78
tt0084934,77,
tt0076085,100,
tt0015064,100,
tt0249241,98,92
tt2070649,,
tt0036112,97,
tt0016847,91,
tt0056241,96,83
tt0424227,88,85
tt0044837,97,
tt0014429,97,
tt0071141,100,
tt0038733,97,
tt0044008,85,
tt6628102,94,86
tt0351817,99,82
tt0055601,96,
tt0057358,73,
tt0263438,,
tt0038890,100,
tt0086022,87,
tt0408664,93,88
tt0106332,87,83
tt3461252,,
tt0053976,87,
tt0053946,93,75
tt0033045,100,96
tt0101640,97,
tt0042041,97,
tt0056732,93,
tt0018773,97,90
tt0069467,94,
tt0048021,92,97
tt0040725,97,
tt0083946,77,
tt0043338,92,72
tt0056111,100,
tt0028950,97,
tt0056443,100,
tt0051808,98,89
tt2140203,95,71
tt0072443,100,80
tt0070510,93,77
tt0050783,100,
tt0169858,89,
tt0062229,100,
tt2758880,87,88
tt0018455,98,
tt0050613,96,
tt1069238,80,68
tt0060107,95,
tt0019254,98,
tt0118843,83,73
tt0056687,92,75
tt3612616,88,74
tt1865505,99,85
tt0114787,86,79
tt0058946,99,96
tt0046268,100,85
tt0020629,98,91
tt0010323,99,
tt0036868,98,93
tt0083922,100,100
tt0120731,54,58
tt0046911,96,
tt0109424,88,78
tt0056217,94,94
tt8613070,97,95
tt0154420,91,82
tt0069293,92,90
tt0017925,92,
tt0032551,100,96
tt0111495,100,100
tt0025316,98,87
tt0087884,94,80
tt0060827,91,86
tt0031679,85,73
tt0053198,99,
tt0079944,100,
tt4016934,96,84
tt0032976,99,86
tt0118694,91,85
tt0047296,99,91
tt0074958,92,83
tt0072684,88,89
tt0087544,89,86
tt0113247,100,
tt0353969,,82
tt4857264,70,
tt0041959,99,97
tt0107207,94,84
tt0061512,100,92
tt0978762,95,
tt3011894,94,77
tt0050212,96,87
tt0052618,85,90
tt0080678,93,78
tt0245712,93,83
tt0381681,94,90
tt1028532,64,
tt0112471,100,77
tt0031381,90,97
tt0077416,89,86
tt1950186,92,81
tt0395169,91,79
tt0092005,91,75
tt0079470,96,77
tt3170832,93,86
tt0084787,83,57
tt0091763,87,92
tt0093779,97,77
tt1895587,97,93
tt1291584,84,71
tt0097165,82,79
tt1979320,89,74
tt5027774,91,88
tt2119532,84,71
tt0075148,91,70
tt0758758,83,73
tt1392214,81,70
tt0116282,94,85
tt2096673,98,94
tt0117951,91,83
tt0405159,90,86
tt2024544,95,96
tt3315342,94,77
tt0892769,99,75
tt0083658,89,84
tt1205489,81,72
tt2278388,92,88
tt0118715,83,71
tt1201607,96,85
tt0198781,96,79
tt0264464,96,75
tt0477348,93,92
tt0107290,92,68
tt2267998,87,79
tt1392190,97,90
tt0167404,86,64
tt0266543,99,90
tt0120382,95,90
tt0266697,85,69
tt0434409,73,62
tt0052600,93,
tt1634013,,
tt0023042,96,
tt5460658,,
tt0050371,88,72
tt0041452,100,
tt0128332,,
tt0191043,87,80
tt0054248,89,84
tt2659414,,
tt0425333,,
tt0095467,95,
tt0046478,100,
tt0064040,97,99
tt0244316,,93
tt0428870,,
tt0072417,90,88
tt0045274,97,92
tt0065234,94,86
tt0097223,100,
tt0077711,87,
tt0035446,96,86
tt10431500,,
tt2991224,88,73
tt0074896,,
tt0015324,92,
tt0046438,100,
tt5323662,,78
tt0116231,,
tt0055031,92,60
tt0476735,,
tt0050986,94,88
tt0015864,100,
tt0055630,95,93
tt0089881,96,96
tt0040897,100,98
tt4729430,95,65
tt0042192,99,98
tt0042876,98,98
tt0046912,89,75
tt0050976,94,88
tt1305806,89,80
tt0057115,94,86
tt0059578,92,74
tt0053291,94,98
tt0071315,99,92
tt0096283,95,86
tt0081398,94,89
tt0363163,90,82
tt0347149,87,80
tt0105695,96,85
tt6966692,77,69
tt0112641,79,73
tt0071853,97,91
tt0469494,91,93
tt0119488,99,90
tt0120735,75,66
tt0113277,88,76
tt0457430,95,98
tt0097576,88,65
tt0075314,96,94
tt0435761,98,92
tt0095016,94,72
tt0268978,74,72
tt1049413,98,88
tt1130884,68,63
tt0993846,80,75
tt0372784,84,70
tt0056512,100,
tt0252619,,
tt9500372,,
tt9124428,89,
tt2396224,100,90
tt0081059,75,
tt0048452,100,
tt0070233,,
tt0041154,100,
tt0050634,96,
tt0110081,87,
tt0100234,88,
tt0042804,90,
tt0049902,100,
tt0071411,73,
tt0091251,97,
tt0118849,83,77
tt0044741,98,91
tt10272386,98,88
tt0012349,100,
tt0036775,97,95
tt0022100,100,
tt0040522,99,
tt1255953,92,80
tt0017136,97,98
tt0053604,94,94
tt0045152,100,99
tt1832382,99,95
tt0082096,98,86
tt0070735,94,83
tt0056172,94,100
tt0056592,93,88
tt2106476,93,77
tt0053125,97,98
tt0087843,87,75
tt0086879,89,88
tt0052357,94,100
tt0033467,99,100
tt0062622,92,84
tt0090605,97,84
tt0093058,92,76
tt0211915,89,69
tt0086250,81,65
tt0066921,87,77
tt0180093,79,68
tt0208092,74,55
tt0119217,96,70
tt0114709,100,95
tt0338013,92,89
tt0105236,90,79
tt0086190,83,58
tt0112573,76,68
tt0169547,87,84
tt0361748,89,69
tt0111341,100,
tt0068519,,
tt0060584,,
tt0252591,,
tt0061847,100,90
tt0062759,,
tt0047445,100,96
tt0058888,73,90
tt0037674,98,96
tt2170667,,
tt6316138,,
tt0057565,95,90
tt8503618,98,90
tt8267604,90,75
tt0051201,100,
tt0050825,96,90
tt0043014,98,
tt0032553,94,
tt5311514,98,79
tt0119698,93,76
tt0405094,92,89
tt4633694,97,87
tt2380307,97,81
tt0057012,98,97
tt0364569,81,77
tt0078788,98,94
tt0078748,98,89
tt0082971,96,85
tt4154756,85,68
tt0081505,84,66
tt4154796,94,78
tt0910970,95,95
tt7286456,68,59
tt0209144,93,80
tt1853728,86,81
tt1345836,87,78
tt0383846,,
tt0184756,,
tt0059550,,
tt0314067,,
tt0073000,,
tt4558362,,
tt0054407,94,
tt0416960,,
tt0058625,100,
tt0346336,94,89
tt0021749,97,99
